source_row,id,datetime_clean,datetime_source,conversion_needed,conversion_step,timestamp_status,timestamp_issue_codes,datetime_utc_reference,selected_minus_reference_seconds,time_policy_version,localtimes_raw,datetime_raw,lat_raw,lng_raw,lat_clean,lon_clean,coordinate_check,datetime_local,datetime_utc,previous_datetime_local,clock_change_seconds,local_date_changed,utc_date_changed,expected_weather_hours_10_preceding_days
40042,9814527,2020-05-13T07:48:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-13T05:48:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-13T05:48:00+00:00,54.287901,10.203145,54.287901,10.203145,within_broad_germany_bounds,2020-05-13 07:48:00,2020-05-13T05:48:00Z,2020-05-13T05:48:00+02:00,7200.0,False,False,264
40043,9814399,2020-05-15T06:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-15T04:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-15T04:30:00+00:00,54.32644999999999,10.11018,54.32644999999999,10.11018,within_broad_germany_bounds,2020-05-15 06:30:00,2020-05-15T04:30:00Z,2020-05-15T04:30:00+02:00,7200.0,False,False,264
40044,9814398,2020-05-15T06:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-15T04:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-15T04:45:00+00:00,54.32644999999999,10.11018,54.32644999999999,10.11018,within_broad_germany_bounds,2020-05-15 06:45:00,2020-05-15T04:45:00Z,2020-05-15T04:45:00+02:00,7200.0,False,False,264
40045,9814200,2020-05-17T06:42:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T04:42:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T04:42:00+00:00,54.28907649939484,10.204111994576394,54.28907649939484,10.204111994576394,within_broad_germany_bounds,2020-05-17 06:42:00,2020-05-17T04:42:00Z,2020-05-17T04:42:00+02:00,7200.0,False,False,264
40046,9814196,2020-05-17T06:47:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T04:47:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T04:47:00+00:00,54.28969778678,10.204328063688155,54.28969778678,10.204328063688155,within_broad_germany_bounds,2020-05-17 06:47:00,2020-05-17T04:47:00Z,2020-05-17T04:47:00+02:00,7200.0,False,False,264
40047,9814194,2020-05-17T06:55:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T04:55:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T04:55:00+00:00,54.28969778678,10.204328063688155,54.28969778678,10.204328063688155,within_broad_germany_bounds,2020-05-17 06:55:00,2020-05-17T04:55:00Z,2020-05-17T04:55:00+02:00,7200.0,False,False,264
40048,9814191,2020-05-17T07:09:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T05:09:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T05:09:00+00:00,54.28969778678,10.204328063688155,54.28969778678,10.204328063688155,within_broad_germany_bounds,2020-05-17 07:09:00,2020-05-17T05:09:00Z,2020-05-17T05:09:00+02:00,7200.0,False,False,264
40049,9814189,2020-05-17T07:09:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T05:09:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T05:09:00+00:00,54.28969778678,10.204328063688155,54.28969778678,10.204328063688155,within_broad_germany_bounds,2020-05-17 07:09:00,2020-05-17T05:09:00Z,2020-05-17T05:09:00+02:00,7200.0,False,False,264
40050,9814187,2020-05-17T07:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T05:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T05:30:00+00:00,54.28969778678,10.204328063688155,54.28969778678,10.204328063688155,within_broad_germany_bounds,2020-05-17 07:30:00,2020-05-17T05:30:00Z,2020-05-17T05:30:00+02:00,7200.0,False,False,264
40051,9814186,2020-05-17T07:41:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T05:41:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T05:41:00+00:00,54.28969778678,10.204328063688155,54.28969778678,10.204328063688155,within_broad_germany_bounds,2020-05-17 07:41:00,2020-05-17T05:41:00Z,2020-05-17T05:41:00+02:00,7200.0,False,False,264
40073,9813741,2020-05-09T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:20:00+00:00,49.62944258892389,10.248201296390029,49.62944258892389,10.248201296390029,within_broad_germany_bounds,2020-05-09 07:20:00,2020-05-09T05:20:00Z,2020-05-09T05:20:00+02:00,7200.0,False,False,264
40074,9813725,2020-05-23T07:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-23T05:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-23T05:00:00+00:00,49.80364666231837,10.16009962636533,49.80364666231837,10.16009962636533,within_broad_germany_bounds,2020-05-23 07:00:00,2020-05-23T05:00:00Z,2020-05-23T05:00:00+02:00,7200.0,False,False,264
40075,9813155,2020-05-29T07:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-29T05:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-29T05:00:00+00:00,49.80749142326003,10.212898524163906,49.80749142326003,10.212898524163906,within_broad_germany_bounds,2020-05-29 07:00:00,2020-05-29T05:00:00Z,2020-05-29T05:00:00+02:00,7200.0,False,False,264
40261,9812557,2020-06-06T06:57:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-06T04:57:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-06T04:57:00+00:00,51.3387609,6.5853417,51.3387609,6.5853417,within_broad_germany_bounds,2020-06-06 06:57:00,2020-06-06T04:57:00Z,2020-06-06T04:57:00+02:00,7200.0,False,False,264
40308,9812840,2020-05-30T22:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-30T20:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-30T20:00:00+00:00,50.23927782043339,11.332638010321311,50.23927782043339,11.332638010321311,within_broad_germany_bounds,2020-05-30 22:00:00,2020-05-30T20:00:00Z,2020-05-30T20:00:00+02:00,7200.0,False,False,264
40528,9814578,2020-05-10T07:07:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-10T05:07:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-10T05:07:00+00:00,50.101946,11.449052,50.101946,11.449052,within_broad_germany_bounds,2020-05-10 07:07:00,2020-05-10T05:07:00Z,2020-05-10T05:07:00+02:00,7200.0,False,False,264
40732,9813713,2020-05-23T06:36:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-23T04:36:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-23T04:36:00+00:00,50.6415598,8.3038949,50.6415598,8.3038949,within_broad_germany_bounds,2020-05-23 06:36:00,2020-05-23T04:36:00Z,2020-05-23T04:36:00+02:00,7200.0,False,False,264
40733,9813711,2020-05-23T07:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-23T05:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-23T05:00:00+00:00,50.65161920000001,8.3286336,50.65161920000001,8.3286336,within_broad_germany_bounds,2020-05-23 07:00:00,2020-05-23T05:00:00Z,2020-05-23T05:00:00+02:00,7200.0,False,False,264
40734,9813710,2020-05-23T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-23T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-23T05:15:00+00:00,50.6415598,8.3038949,50.6415598,8.3038949,within_broad_germany_bounds,2020-05-23 07:15:00,2020-05-23T05:15:00Z,2020-05-23T05:15:00+02:00,7200.0,False,False,264
40735,9813709,2020-05-23T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-23T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-23T05:20:00+00:00,50.6415598,8.3038949,50.6415598,8.3038949,within_broad_germany_bounds,2020-05-23 07:20:00,2020-05-23T05:20:00Z,2020-05-23T05:20:00+02:00,7200.0,False,False,264
40830,9812693,2020-05-31T07:53:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T05:53:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T05:53:00+00:00,49.2004343729021,8.09394683839415,49.2004343729021,8.09394683839415,within_broad_germany_bounds,2020-05-31 07:53:00,2020-05-31T05:53:00Z,2020-05-31T05:53:00+02:00,7200.0,False,False,264
40831,9812692,2020-05-31T07:53:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T05:53:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T05:53:00+00:00,49.20039660034105,8.093822960127186,49.20039660034105,8.093822960127186,within_broad_germany_bounds,2020-05-31 07:53:00,2020-05-31T05:53:00Z,2020-05-31T05:53:00+02:00,7200.0,False,False,264
40832,9812689,2020-05-31T07:53:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T05:53:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T05:53:00+00:00,49.20045275291668,8.093822118719482,49.20045275291668,8.093822118719482,within_broad_germany_bounds,2020-05-31 07:53:00,2020-05-31T05:53:00Z,2020-05-31T05:53:00+02:00,7200.0,False,False,264
40833,9812695,2020-05-31T07:53:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T05:53:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T05:53:00+00:00,49.200499,8.093777,49.200499,8.093777,within_broad_germany_bounds,2020-05-31 07:53:00,2020-05-31T05:53:00Z,2020-05-31T05:53:00+02:00,7200.0,False,False,264
40845,9814283,2020-04-30T08:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-04-30T06:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-04-30T06:15:00+00:00,47.9479298,11.1032858,47.9479298,11.1032858,within_broad_germany_bounds,2020-04-30 08:15:00,2020-04-30T06:15:00Z,2020-04-30T06:15:00+02:00,7200.0,False,False,264
40846,9815124,2020-05-01T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:10:00+00:00,47.997043,10.962384,47.997043,10.962384,within_broad_germany_bounds,2020-05-01 07:10:00,2020-05-01T05:10:00Z,2020-05-01T05:10:00+02:00,7200.0,False,False,264
40847,9815123,2020-05-01T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:10:00+00:00,47.997043,10.962384,47.997043,10.962384,within_broad_germany_bounds,2020-05-01 07:10:00,2020-05-01T05:10:00Z,2020-05-01T05:10:00+02:00,7200.0,False,False,264
40848,9815121,2020-05-01T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:10:00+00:00,47.997043,10.962384,47.997043,10.962384,within_broad_germany_bounds,2020-05-01 07:10:00,2020-05-01T05:10:00Z,2020-05-01T05:10:00+02:00,7200.0,False,False,264
40849,9815120,2020-05-01T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:10:00+00:00,47.997043,10.962384,47.997043,10.962384,within_broad_germany_bounds,2020-05-01 07:10:00,2020-05-01T05:10:00Z,2020-05-01T05:10:00+02:00,7200.0,False,False,264
40850,9815119,2020-05-01T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:10:00+00:00,47.997043,10.962384,47.997043,10.962384,within_broad_germany_bounds,2020-05-01 07:10:00,2020-05-01T05:10:00Z,2020-05-01T05:10:00+02:00,7200.0,False,False,264
40851,9812384,2020-05-01T07:26:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:26:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:26:00+00:00,47.996021,10.964715,47.996021,10.964715,within_broad_germany_bounds,2020-05-01 07:26:00,2020-05-01T05:26:00Z,2020-05-01T05:26:00+02:00,7200.0,False,False,264
40852,9812312,2020-05-01T07:26:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:26:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:26:00+00:00,47.996021,10.964715,47.996021,10.964715,within_broad_germany_bounds,2020-05-01 07:26:00,2020-05-01T05:26:00Z,2020-05-01T05:26:00+02:00,7200.0,False,False,264
40853,9812311,2020-05-01T07:26:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:26:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:26:00+00:00,47.996021,10.964715,47.996021,10.964715,within_broad_germany_bounds,2020-05-01 07:26:00,2020-05-01T05:26:00Z,2020-05-01T05:26:00+02:00,7200.0,False,False,264
40854,9812310,2020-05-01T07:26:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:26:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:26:00+00:00,47.996021,10.964715,47.996021,10.964715,within_broad_germany_bounds,2020-05-01 07:26:00,2020-05-01T05:26:00Z,2020-05-01T05:26:00+02:00,7200.0,False,False,264
40855,9815148,2020-05-04T07:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-04T05:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-04T05:45:00+00:00,48.0,11.0,48.0,11.0,within_broad_germany_bounds,2020-05-04 07:45:00,2020-05-04T05:45:00Z,2020-05-04T05:45:00+02:00,7200.0,False,False,264
40856,9815078,2020-05-05T07:12:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:12:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:12:00+00:00,48.000004,10.95261,48.000004,10.95261,within_broad_germany_bounds,2020-05-05 07:12:00,2020-05-05T05:12:00Z,2020-05-05T05:12:00+02:00,7200.0,False,False,264
40857,9815077,2020-05-05T07:12:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:12:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:12:00+00:00,48.000004,10.964715,48.000004,10.964715,within_broad_germany_bounds,2020-05-05 07:12:00,2020-05-05T05:12:00Z,2020-05-05T05:12:00+02:00,7200.0,False,False,264
40858,9815075,2020-05-05T07:12:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:12:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:12:00+00:00,48.000004,10.95261,48.000004,10.95261,within_broad_germany_bounds,2020-05-05 07:12:00,2020-05-05T05:12:00Z,2020-05-05T05:12:00+02:00,7200.0,False,False,264
40859,9815073,2020-05-05T07:12:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:12:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:12:00+00:00,48.00001,10.95261,48.00001,10.95261,within_broad_germany_bounds,2020-05-05 07:12:00,2020-05-05T05:12:00Z,2020-05-05T05:12:00+02:00,7200.0,False,False,264
40860,9815081,2020-05-06T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-06T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-06T05:20:00+00:00,48.0,11.0,48.0,11.0,within_broad_germany_bounds,2020-05-06 07:20:00,2020-05-06T05:20:00Z,2020-05-06T05:20:00+02:00,7200.0,False,False,264
40861,9814981,2020-05-08T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-08T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-08T05:15:00+00:00,48.07529,11.067846,48.07529,11.067846,within_broad_germany_bounds,2020-05-08 07:15:00,2020-05-08T05:15:00Z,2020-05-08T05:15:00+02:00,7200.0,False,False,264
40862,9814977,2020-05-08T07:28:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-08T05:28:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-08T05:28:00+00:00,48.07529,11.067846,48.07529,11.067846,within_broad_germany_bounds,2020-05-08 07:28:00,2020-05-08T05:28:00Z,2020-05-08T05:28:00+02:00,7200.0,False,False,264
40863,9814980,2020-05-08T07:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-08T05:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-08T05:40:00+00:00,48.07529,11.067846,48.07529,11.067846,within_broad_germany_bounds,2020-05-08 07:40:00,2020-05-08T05:40:00Z,2020-05-08T05:40:00+02:00,7200.0,False,False,264
40864,9814275,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40865,9814273,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40866,9814271,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40867,9814269,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40868,9814268,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40869,9814267,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40870,9814282,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40871,9814281,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40872,9814280,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40873,9814279,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40874,9814278,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40875,9814276,2020-05-09T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T04:51:00+00:00,47.96148259441005,10.96419193266047,47.96148259441005,10.96419193266047,within_broad_germany_bounds,2020-05-09 06:51:00,2020-05-09T04:51:00Z,2020-05-09T04:51:00+02:00,7200.0,False,False,264
40876,9814355,2020-05-09T07:03:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:03:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:03:00+00:00,47.96111037159917,10.961186071977211,47.96111037159917,10.961186071977211,within_broad_germany_bounds,2020-05-09 07:03:00,2020-05-09T05:03:00Z,2020-05-09T05:03:00+02:00,7200.0,False,False,264
40877,9814351,2020-05-09T07:03:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:03:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:03:00+00:00,47.96106297005768,10.961194653806938,47.96106297005768,10.961194653806938,within_broad_germany_bounds,2020-05-09 07:03:00,2020-05-09T05:03:00Z,2020-05-09T05:03:00+02:00,7200.0,False,False,264
